class_name,label,split,tf,condition,x,y,representation,method
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,27.64455223083496,-9.125212669372559,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-22.737548828125,-11.91960334777832,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,20.899425506591797,1.3384228944778442,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-30.241361618041992,-0.8833004832267761,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),28.971641540527344,-8.52029800415039,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,1.548258900642395,15.877856254577637,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),21.63194465637207,-14.25745677947998,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),16.429645538330078,-14.658961296081543,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-9.85578441619873,12.096321105957031,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-8.1246337890625,-6.592208385467529,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),15.594799995422363,-16.400400161743164,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-11.195734024047852,1.0324233770370483,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,4.410057544708252,21.351884841918945,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,7.228446006774902,-10.792013168334961,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-7.869541168212891,6.58778190612793,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),2.7988271713256836,-9.129353523254395,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,23.661603927612305,3.3722143173217773,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,4.454824447631836,-0.19006775319576263,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,11.808710098266602,-1.869287133216858,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,14.331273078918457,-6.421485424041748,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-15.437091827392578,-9.357194900512695,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-32.48824691772461,1.5188254117965698,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),24.30931854248047,-10.650689125061035,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),5.4000773429870605,4.592668533325195,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),1.9723352193832397,8.975375175476074,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),22.238521575927734,-14.81745719909668,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-0.712010383605957,17.468656539916992,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-30.563663482666016,-2.9788498878479004,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,17.947874069213867,5.35353422164917,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,26.685760498046875,-4.24461030960083,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,14.415818214416504,7.7064208984375,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,19.708179473876953,4.572608470916748,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-5.624269485473633,1.4651399850845337,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-10.919819831848145,7.398387908935547,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-2.978370189666748,17.537580490112305,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-4.776741027832031,12.647171020507812,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,2.4337592124938965,18.335981369018555,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,20.050716400146484,-16.23227310180664,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),12.692317008972168,-11.240851402282715,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,9.639910697937012,-4.055535793304443,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),10.656755447387695,6.711421966552734,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,3.2063944339752197,7.3037261962890625,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-5.531994342803955,9.622847557067871,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-27.125925064086914,3.4418933391571045,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,23.72270965576172,-0.3525709807872772,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),25.248483657836914,-14.26432991027832,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,3.7400588989257812,10.395506858825684,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,20.390188217163086,-0.7406337261199951,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-30.660411834716797,0.30872833728790283,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),24.97020149230957,-13.042057037353516,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-23.36665916442871,0.7576051950454712,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-9.661726951599121,5.2479753494262695,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,26.208017349243164,-4.3300371170043945,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),14.218195915222168,-15.722734451293945,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-26.39838981628418,-1.2027274370193481,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,11.974108695983887,4.526364326477051,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-20.630577087402344,2.4200546741485596,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-18.10079574584961,-2.32366681098938,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.5682373642921448,14.604015350341797,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-23.00542449951172,-10.868163108825684,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-0.5986217856407166,-2.3602681159973145,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-18.829952239990234,-5.0926384925842285,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,24.58251953125,1.1225461959838867,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-21.63930892944336,-4.182260990142822,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),9.120222091674805,-1.4041105508804321,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-25.675687789916992,-4.206478118896484,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-7.161126136779785,5.9444580078125,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-15.829244613647461,-9.953153610229492,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-2.7525887489318848,-1.3904974460601807,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,6.507563591003418,1.0733810663223267,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),14.943702697753906,-16.948442459106445,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,8.853791236877441,11.070455551147461,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-14.7483491897583,5.684426784515381,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),14.080524444580078,-11.65988540649414,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-17.241609573364258,-2.502607822418213,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-18.32183074951172,-3.9080862998962402,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),7.548454284667969,12.108846664428711,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-0.285936564207077,-7.349915504455566,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-9.133808816841338e-06,6.827877521514893,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,23.62851905822754,-4.8626322746276855,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-1.9719126224517822,7.66998291015625,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),0.8566229343414307,-8.433450698852539,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-14.510242462158203,-11.348880767822266,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-4.960703372955322,14.754597663879395,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,7.975686550140381,0.7848408818244934,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,17.060359954833984,7.636701583862305,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-1.9668195247650146,19.97438621520996,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-25.06348419189453,-2.7154312133789062,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-16.952035903930664,-10.31396770477295,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-14.701887130737305,-2.2623772621154785,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-5.3776631355285645,13.564054489135742,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-9.94656753540039,5.7448835372924805,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),2.0752570629119873,0.954677402973175,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-16.22222137451172,-2.0134732723236084,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-2.7733399868011475,-3.919670820236206,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,7.709375381469727,9.484423637390137,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-24.857606887817383,-8.209662437438965,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-20.499980926513672,-7.099234104156494,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,8.744461059570312,-5.874325752258301,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-11.41226863861084,4.800593852996826,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,1.6271284818649292,13.084161758422852,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-26.854856491088867,0.030086185783147812,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-15.283273696899414,-7.945562362670898,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-21.194473266601562,-5.237611293792725,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-1.6358048915863037,6.2338547706604,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,6.603243827819824,-9.020203590393066,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-1.7572717666625977,21.118295669555664,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),23.942079544067383,-13.55105972290039,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-8.903130531311035,8.222916603088379,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-19.603450775146484,0.12556616961956024,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),7.894382476806641,-5.42463493347168,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,4.273233890533447,1.1091567277908325,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-22.840423583984375,4.17080545425415,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-5.251431941986084,-2.7762506008148193,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,5.779438018798828,12.051122665405273,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,15.602946281433105,7.865396976470947,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-13.570070266723633,-12.362520217895508,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),24.042957305908203,-14.87138557434082,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-30.46914291381836,6.83716344833374,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-26.18353271484375,2.681272506713867,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,12.8904447555542,-15.732418060302734,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-5.465105056762695,-9.789372444152832,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-1.5756016969680786,-8.603700637817383,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),8.312746047973633,-11.2700834274292,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),13.773261070251465,-11.533135414123535,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),6.479054927825928,14.612407684326172,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,19.55649757385254,0.5626655220985413,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,20.812349319458008,-12.551854133605957,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),8.91584300994873,3.263681650161743,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-24.25840187072754,-3.8294267654418945,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-8.423998832702637,-5.5218682289123535,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,20.24935531616211,-1.8166247606277466,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-19.655250549316406,4.893714904785156,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-7.826030254364014,17.892433166503906,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,23.868532180786133,-4.8471527099609375,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-31.91562843322754,-2.9442076683044434,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-15.278002738952637,-10.30784797668457,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-4.7640790939331055,2.5647082328796387,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-1.4244886636734009,1.823123812675476,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),21.594575881958008,-12.132920265197754,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-27.16160774230957,-8.24692153930664,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-8.971449851989746,13.206839561462402,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),21.889223098754883,-15.818543434143066,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-23.34099578857422,-6.198815822601318,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,2.1735403537750244,5.8417768478393555,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-19.579490661621094,1.550126314163208,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),5.349811553955078,7.5347466468811035,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-18.899826049804688,-3.331808567047119,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-14.699531555175781,-3.2441155910491943,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-5.079578399658203,4.07404899597168,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-11.095637321472168,18.591665267944336,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),16.684179306030273,-17.531129837036133,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-7.044927597045898,13.435890197753906,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-4.7526469230651855,-11.991348266601562,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),18.01721954345703,-3.3556926250457764,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),23.15253257751465,0.4594043791294098,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,20.046463012695312,6.10711669921875,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,0.8636411428451538,19.608837127685547,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-5.13161039352417,-5.595399856567383,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),12.14221477508545,2.3194375038146973,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,21.97977638244629,1.745744228363037,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-7.914087772369385,-2.413816213607788,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),4.619677543640137,6.48380708694458,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-16.971214294433594,-9.345956802368164,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,0.43806207180023193,5.57891321182251,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-12.64186954498291,-4.764751434326172,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-9.836803436279297,17.61512565612793,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-8.94165325164795,-8.096303939819336,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-1.7746554613113403,-1.1358106136322021,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,9.457086563110352,12.640296936035156,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),8.946471214294434,1.2541955709457397,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,26.909324645996094,-12.932950019836426,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),21.034957885742188,-0.9388591051101685,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),30.489116668701172,-4.018993377685547,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-28.69001579284668,0.13908915221691132,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-22.914630889892578,-3.073190689086914,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,8.986169815063477,-3.18290376663208,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-29.829479217529297,8.976234436035156,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-30.552886962890625,-1.1650065183639526,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),16.507415771484375,-12.513148307800293,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),6.455557823181152,-7.820268630981445,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),3.2931034564971924,-7.833359718322754,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),8.568521499633789,-3.7735249996185303,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-30.109390258789062,9.331674575805664,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-19.775676727294922,-8.181743621826172,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-29.281286239624023,5.537111759185791,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-23.47797203063965,-5.657138824462891,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),21.735031127929688,-0.15935072302818298,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,1.160077452659607,20.68262481689453,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-1.4928396940231323,11.902938842773438,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,14.71167278289795,1.3843554258346558,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-12.860836029052734,-3.8844995498657227,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-8.164205551147461,-4.069657325744629,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-0.5358602404594421,0.6506981253623962,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),21.4249210357666,-10.22160816192627,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,8.332991600036621,13.240509986877441,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-14.961612701416016,5.126176834106445,catch22,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-8.404899597167969,19.733266830444336,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-3.0067293643951416,12.003548622131348,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),1.7131736278533936,-2.0353643894195557,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),3.29723858833313,-9.764859199523926,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,-25.883747100830078,-7.445563316345215,catch22,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,17.417438507080078,0.9466094374656677,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),12.988426208496094,-3.1949217319488525,catch22,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-26.964824676513672,9.372833251953125,catch22,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),9.973877906799316,7.562329292297363,catch22,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,27.954233169555664,1.6350339651107788,catch22,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-3.6437041759490967,9.082136154174805,catch22,t-SNE
