Parameter Sets,Stats,Variance Ratio,SVM (rbf) Accuracy,SVM (linear) Accuracy,Random Forest Accuracy,Logistic Regression Accuracy,MLP Accuracy,Random Classifier Accuracy
"[{'sigma_u': 18.0, 'sigma_b': 0.048859279885359215, 'rho': 3694.0493847298267, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.499589552238806, 'Stressed Variance': 2019.0595520703384, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6199999999999992,0.725,0.45,0.5875,0.475,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048859279885359215, 'rho': 3694.0493847298267, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.499589552238806, 'Stressed Variance': 2019.0595520703384, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6199999999999992,0.725,0.45,0.5875,0.475,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048859279885359215, 'rho': 3694.0493847298267, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.499589552238806, 'Stressed Variance': 2019.0595520703384, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6199999999999992,0.725,0.45,0.5875,0.475,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048859279885359215, 'rho': 3694.0493847298267, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.499589552238806, 'Stressed Variance': 2019.0595520703384, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6199999999999992,0.725,0.45,0.5875,0.475,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048859279885359215, 'rho': 3694.0493847298267, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.499589552238806, 'Stressed Variance': 2019.0595520703384, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6199999999999992,0.725,0.45,0.5875,0.475,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048859279885359215, 'rho': 3694.0493847298267, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.499589552238806, 'Stressed Variance': 2019.0595520703384, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6199999999999992,0.725,0.45,0.5875,0.475,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04855875544939351, 'rho': 3716.84953381046, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.129701492537313, 'Stressed Variance': 1997.1535506571618, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6299999999999992,0.6,0.525,0.5625,0.55,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.048261905377723596, 'rho': 3739.6496810729736, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.028507462686568, 'Stressed Variance': 1999.3772470260633, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6399999999999992,0.6375,0.55,0.525,0.5375,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.047968662692413, 'rho': 3762.449826550412, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.51436567164179, 'Stressed Variance': 2122.1003160155383, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6499999999999992,0.6625,0.5375,0.55,0.5375,0.5375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04767896203357517, 'rho': 3785.249970275092, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.618507462686567, 'Stressed Variance': 1785.5797619514367, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6599999999999993,0.6125,0.5,0.5875,0.475,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04767896203357517, 'rho': 3785.249970275092, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.618507462686567, 'Stressed Variance': 1785.5797619514367, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6599999999999993,0.6125,0.5,0.5875,0.475,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04767896203357517, 'rho': 3785.249970275092, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.618507462686567, 'Stressed Variance': 1785.5797619514367, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6599999999999993,0.6125,0.5,0.5875,0.475,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04767896203357517, 'rho': 3785.249970275092, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.618507462686567, 'Stressed Variance': 1785.5797619514367, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6599999999999993,0.6125,0.5,0.5875,0.475,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04767896203357517, 'rho': 3785.249970275092, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.618507462686567, 'Stressed Variance': 1785.5797619514367, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6599999999999993,0.6125,0.5,0.5875,0.475,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04767896203357517, 'rho': 3785.249970275092, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.618507462686567, 'Stressed Variance': 1785.5797619514367, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6599999999999993,0.6125,0.5,0.5875,0.475,0.5,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.04767896203357517, 'rho': 3785.249970275092, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.618507462686567, 'Stressed Variance': 1785.5797619514367, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",1.6599999999999993,0.6125,0.5,0.5875,0.475,0.5,0.45
