sigma_b,mu_target,cv_target,autocorr_target,variance,fano_factor,success,biologically_appropriate,error_type,error_message,rho,sigma_u,d
10.0,10.0,0.7000000000000001,0.1,49.000000000000014,4.900000000000001,True,True,,,365.9524059292222,6.968508613860388,21.566562757925663
10.0,10.0,0.7000000000000001,1.0,49.000000000000014,4.900000000000001,True,True,,,803346127.4453293,205986162.6244424,3.9000002631730237
10.0,10.0,0.7000000000000001,10.0,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,0.7000000000000001,100.0,49.000000000000014,4.900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,0.8,0.1,64.0,6.4,True,True,,,401.05046817322034,11.797421899583584,18.398986358147333
10.0,10.0,0.8,1.0,64.0,6.4,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,0.8,10.0,64.0,6.4,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,0.8,100.0,64.0,6.4,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,0.9,0.1,81.0,8.1,True,True,,,485.8593200814774,23.488492426352668,14.508247009027688
10.0,10.0,0.9,1.0,81.0,8.1,True,True,,,419834883.3705806,59131646.61416133,7.100002053215523
10.0,10.0,0.9,10.0,81.0,8.1,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,0.9,100.0,81.0,8.1,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.0,0.1,100.0,10.0,True,True,,,1144.5404308478428,93.92010438768314,11.01365743993129
10.0,10.0,1.0,1.0,100.0,10.0,True,True,,,535940427.845709,59548907.42729495,9.000002871589643
10.0,10.0,1.0,10.0,100.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.0,100.0,100.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.2,0.1,144.0,14.4,True,True,,,1481735858.9308267,110577269.50528063,13.400002835664502
10.0,10.0,1.2,1.0,144.0,14.4,True,True,,,1481735858.9308267,110577269.50528063,13.400002835664502
10.0,10.0,1.2,10.0,144.0,14.4,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.2,100.0,144.0,14.4,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.4,0.1,196.0,19.6,True,True,,,1426377874.8406565,76686943.9183042,18.600006936775696
10.0,10.0,1.4,1.0,196.0,19.6,True,True,,,1426377874.8406565,76686943.9183042,18.600006936775696
10.0,10.0,1.4,10.0,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.4,100.0,196.0,19.6,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.5999999999999999,0.1,255.99999999999994,25.599999999999994,True,True,,,11640041493.714893,473172373.8436924,24.600001798837145
10.0,10.0,1.5999999999999999,1.0,255.99999999999994,25.599999999999994,True,True,,,11640041493.714893,473172373.8436924,24.600001798837145
10.0,10.0,1.5999999999999999,10.0,255.99999999999994,25.599999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.5999999999999999,100.0,255.99999999999994,25.599999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.7999999999999998,0.1,324.0,32.4,True,True,,,6878793850.283444,219069816.44341403,31.400005933999513
10.0,10.0,1.7999999999999998,1.0,324.0,32.4,True,True,,,6878793850.283444,219069816.44341403,31.400005933999513
10.0,10.0,1.7999999999999998,10.0,324.0,32.4,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,1.7999999999999998,100.0,324.0,32.4,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,2.0,0.1,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,2.0,1.0,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,2.0,10.0,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,2.0,100.0,400.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,2.5,0.1,625.0,62.5,True,True,,,59518656409.90727,967782949.5553976,61.50000454363273
10.0,10.0,2.5,1.0,625.0,62.5,True,True,,,59518656409.90727,967782949.5553976,61.50000454363273
10.0,10.0,2.5,10.0,625.0,62.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,2.5,100.0,625.0,62.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,3.0,0.1,900.0,90.0,True,True,,,361395697796.9176,4060625708.9428916,89.00000216986268
10.0,10.0,3.0,1.0,900.0,90.0,True,True,,,361395697796.9176,4060625708.9428916,89.00000216986268
10.0,10.0,3.0,10.0,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,10.0,3.0,100.0,900.0,90.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.1,0.1,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.1,1.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.1,10.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.1,100.0,25.0,0.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.2,0.1,100.0,2.0,True,True,,,1012.7944151126451,0.3048484268029587,19.656658170310628
10.0,50.0,0.2,1.0,100.0,2.0,True,True,,,65.86701574748483,2.6167074306237126,1.0441236924874726
10.0,50.0,0.2,10.0,100.0,2.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.2,100.0,100.0,2.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.30000000000000004,0.1,225.00000000000006,4.500000000000001,True,True,,,2019.8793924732374,0.9061017583646812,37.04127170689647
10.0,50.0,0.30000000000000004,1.0,225.00000000000006,4.500000000000001,True,True,,,173.14510068150042,23.81750461059298,1.0239969073724295
10.0,50.0,0.30000000000000004,10.0,225.00000000000006,4.500000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.30000000000000004,100.0,225.00000000000006,4.500000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.4,0.1,400.0,8.0,True,True,,,2540.154805618836,1.7825765959316073,43.11713630609324
10.0,50.0,0.4,1.0,400.0,8.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.4,10.0,400.0,8.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.4,100.0,400.0,8.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.5,0.1,625.0,12.5,True,True,,,2526.257112254402,3.0786578125848343,38.631748738368714
10.0,50.0,0.5,1.0,625.0,12.5,True,True,,,169261061.9000256,14718330.908687599,2.3000019220932453
10.0,50.0,0.5,10.0,625.0,12.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.5,100.0,625.0,12.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.6,0.1,900.0,18.0,True,True,,,2360.0723021458284,5.026429340724052,31.412283632142085
10.0,50.0,0.6,1.0,900.0,18.0,True,True,,,601335026.9443445,35372625.2437799,3.400001288001783
10.0,50.0,0.6,10.0,900.0,18.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.6,100.0,900.0,18.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.7000000000000001,0.1,1225.0,24.5,True,True,,,2238.8892964379147,8.162457666902641,24.654034575043575
10.0,50.0,0.7000000000000001,1.0,1225.0,24.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.7000000000000001,10.0,1225.0,24.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.7000000000000001,100.0,1225.0,24.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.8,0.1,1600.0,32.0,True,True,,,2270.3021345919383,14.190162286612217,18.77045807045629
10.0,50.0,0.8,1.0,1600.0,32.0,True,True,,,1497090350.111834,48293210.900376305,6.200002079795712
10.0,50.0,0.8,10.0,1600.0,32.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.8,100.0,1600.0,32.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.9,0.1,2025.0,40.5,True,True,,,2908.727530212417,32.945612678265235,13.546098652747938
10.0,50.0,0.9,1.0,2025.0,40.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.9,10.0,2025.0,40.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,0.9,100.0,2025.0,40.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.0,0.1,2500.0,50.0,True,True,,,25744.161823580296,494.7826988910929,10.200096746633788
10.0,50.0,1.0,1.0,2500.0,50.0,True,True,,,13746058807.390747,280531782.59572816,9.800000691686357
10.0,50.0,1.0,10.0,2500.0,50.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.0,100.0,2500.0,50.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.2,0.1,3600.0,72.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.2,1.0,3600.0,72.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.2,10.0,3600.0,72.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.2,100.0,3600.0,72.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.4,0.1,4900.0,98.0,True,True,,,11601590121.500004,119603982.47112684,19.400004768738302
10.0,50.0,1.4,1.0,4900.0,98.0,True,True,,,11601590121.500004,119603982.47112684,19.400004768738302
10.0,50.0,1.4,10.0,4900.0,98.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.4,100.0,4900.0,98.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.5999999999999999,0.1,6400.0,128.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.5999999999999999,1.0,6400.0,128.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.5999999999999999,10.0,6400.0,128.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.5999999999999999,100.0,6400.0,128.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.7999999999999998,0.1,8099.999999999997,161.99999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.7999999999999998,1.0,8099.999999999997,161.99999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.7999999999999998,10.0,8099.999999999997,161.99999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,1.7999999999999998,100.0,8099.999999999997,161.99999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,2.0,0.1,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,2.0,1.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,2.0,10.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,2.0,100.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,2.5,0.1,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,2.5,1.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,2.5,10.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,2.5,100.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,3.0,0.1,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,3.0,1.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,3.0,10.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,50.0,3.0,100.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.1,0.1,100.0,1.0,True,True,,,999.9999485474539,4.440892212748236e-17,9.999999485474538
10.0,100.0,0.1,1.0,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.1,10.0,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.1,100.0,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.2,0.1,400.0,4.0,True,True,,,3847.1169824665094,0.3840857483570193,37.04820121574212
10.0,100.0,0.2,1.0,400.0,4.0,True,True,,,152.0914063840405,4.377269232106109,1.057860181434196
10.0,100.0,0.2,10.0,400.0,4.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.2,100.0,400.0,4.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.30000000000000004,0.1,900.0000000000002,9.000000000000002,True,True,,,6224.940568875935,0.9542115949070522,56.82691551959888
10.0,100.0,0.30000000000000004,1.0,900.0000000000002,9.000000000000002,True,True,,,513.1932189065691,40.40399493156311,1.0181598097598534
10.0,100.0,0.30000000000000004,10.0,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.30000000000000004,100.0,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.4,0.1,1600.0,16.0,True,True,,,6319.83760233979,1.832294604087832,53.411766811117154
10.0,100.0,0.4,1.0,1600.0,16.0,True,True,,,669355272.1396487,44623663.309306934,1.5000003865662142
10.0,100.0,0.4,10.0,1600.0,16.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.4,100.0,1600.0,16.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.5,0.1,2500.0,25.0,True,True,,,5583.846265404641,3.1423791639500447,42.48733197959548
10.0,100.0,0.5,1.0,2500.0,25.0,True,True,,,213994875.53952217,8916430.747462846,2.4000033376593004
10.0,100.0,0.5,10.0,2500.0,25.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.5,100.0,2500.0,25.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.6,0.1,3600.0,36.0,True,True,,,4947.554169295179,5.116520238112688,32.72945156267581
10.0,100.0,0.6,1.0,3600.0,36.0,True,True,,,616727372920.3656,17620782059.93902,3.500000002681493
10.0,100.0,0.6,10.0,3600.0,36.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.6,100.0,3600.0,36.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.7000000000000001,0.1,4900.0,49.0,True,True,,,4584.285533321901,8.310513206289947,25.036357428513405
10.0,100.0,0.7000000000000001,1.0,4900.0,49.0,True,True,,,16840917891.486078,350852431.272626,4.800000202478293
10.0,100.0,0.7000000000000001,10.0,4900.0,49.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.7000000000000001,100.0,4900.0,49.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.8,0.1,6400.0,64.0,True,True,,,4606.3238107705865,14.528925672806636,18.779150266158087
10.0,100.0,0.8,1.0,6400.0,64.0,True,True,,,8143073339.5019,129255106.07304396,6.300000794475424
10.0,100.0,0.8,10.0,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.8,100.0,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.9,0.1,8100.0,81.0,True,True,,,5986.467446913799,34.69268708052617,13.39473600262059
10.0,100.0,0.9,1.0,8100.0,81.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.9,10.0,8100.0,81.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,0.9,100.0,8100.0,81.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,1.0,0.1,10000.0,100.0,True,True,,,101494.17314954853,994.8916241493789,10.100011853065384
10.0,100.0,1.0,1.0,10000.0,100.0,True,True,,,6756878546.645952,68251268.55096342,9.900002886540173
10.0,100.0,1.0,10.0,10000.0,100.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,1.0,100.0,10000.0,100.0,False,True,value_error,Could not find a valid solution for parameter d,,,
10.0,100.0,1.2,0.1,14400.0,144.0,True,True,,,23836353710.621758,166687753.88616258,14.300002084676418
